TIME,FM1,PE1,PE2,PE3,PE4,TP1,TP2,EPOCH
2020-07-09 14:30:00+00:00,0.42161494,0.9363741,0.9630667,0.9082768,0.81825423,0.18181819,0.43160298,1594305000
2020-07-09 15:00:00+00:00,0.4126315,0.93750787,0.964336,0.90761137,0.817749,0.18181819,0.43160298,1594306800
2020-07-09 15:30:00+00:00,0.39769956,0.934846,0.96337485,0.90554094,0.8151981,0.18181819,0.43160298,1594308600
2020-07-09 16:00:00+00:00,0.40874678,0.9389251,0.9639663,0.90791947,0.81734234,0.18181819,0.43160298,1594310400
2020-07-09 16:30:00+00:00,0.40692583,0.9307671,0.9599366,0.90211505,0.81338644,0.18181819,0.43160298,1594312200
2020-07-09 17:00:00+00:00,0.39345062,0.9366454,0.9645455,0.9078701,0.81734234,0.18181819,0.43160298,1594314000
2020-07-09 17:30:00+00:00,0.39709255,0.9349817,0.9626971,0.9066132,0.81806946,0.18181819,0.43160298,1594315800
2020-07-09 18:00:00+00:00,0.4063188,0.9318762,0.9607745,0.9039267,0.81543225,0.18181819,0.40837967,1594317600
2020-07-09 18:30:00+00:00,0.39964193,0.9307917,0.9556849,0.90126485,0.8108972,0.18181819,0.40837967,1594319400
2020-07-09 19:00:00+00:00,0.38993007,0.9337494,0.96139073,0.90634197,0.81449556,0.18181819,0.40837967,1594321200
2020-07-09 19:30:00+00:00,0.4009773,0.9280189,0.957817,0.90205353,0.8127581,0.18181819,0.40837967,1594323000
2020-07-09 20:00:00+00:00,0.41335988,0.93394643,0.9615263,0.9049126,0.8139041,0.13636364,0.40755025,1594324700
2020-07-09 20:30:00+00:00,0.4009773,0.93445176,0.961514,0.9071554,0.8159128,0.13636364,0.4090834,1594326700
2020-07-09 21:00:00+00:00,0.3901729,0.9340821,0.9600352,0.9047769,0.8160483,0.13636364,0.4161208,1594328400
2020-07-09 21:30:00+00:00,0.39794236,0.9340081,0.96135366,0.90592307,0.81550604,0.13636364,0,1594330200
2020-07-09 22:00:00+00:00,0.40716863,0.93658364,0.9635473,0.90718,0.8170465,0.13636364,0.40837967,1594332000
2020-07-09 22:30:00+00:00,0.38823053,0.92958397,0.95727473,0.90345824,0.8126718,0.13636364,0.41501492,1594333800
2020-07-09 23:00:00+00:00,0.37961125,0.93503094,0.9622164,0.9058983,0.8167508,0.13636364,0.4304971,1594335600
2020-07-09 23:30:00+00:00,0.38689515,0.9319377,0.9596654,0.9056396,0.8133126,0.13636364,0.40837967,1594337400
2020-07-10 00:00:00+00:00,0.39867076,0.9360908,0.9648167,0.90681034,0.8171451,0.13636364,0.40837967,1594339200
2020-07-10 00:30:00+00:00,0.4004917,0.9303604,0.9596408,0.90562725,0.81476676,0.13636364,0.4078396,1594341000
2020-07-10 01:00:00+00:00,0.3848314,0.9380378,0.96750313,0.9098173,0.81906766,0.13636364,0.40805712,1594342800
2020-07-10 01:30:00+00:00,0.37985405,0.9319254,0.9576321,0.90475225,0.8139533,0.13636364,0.40837967,1594344600
2020-07-10 02:00:00+00:00,0.38555977,0.9320857,0.9584085,0.90269434,0.81280726,0.13636364,0.38515636,1594346400
2020-07-10 02:30:00+00:00,0.39721397,0.9288076,0.95833445,0.9029654,0.81023175,0.13636364,0.3856842,1594348200
2020-07-10 03:00:00+00:00,0.37912568,0.92912805,0.9551921,0.90177,0.81051505,0.13636364,0.40789583,1594350000
2020-07-10 03:30:00+00:00,0.38288903,0.9328373,0.9598872,0.90681034,0.8138424,0.13636364,0.40837967,1594351700
2020-07-10 04:00:00+00:00,0.3892017,0.9368424,0.961514,0.90779626,0.8143969,0.13636364,0.38515636,1594353700
2020-07-10 04:30:00+00:00,0.39733538,0.9381981,0.96423733,0.90731555,0.81592506,0.13636364,0.38515636,1594355500
2020-07-10 05:00:00+00:00,0.38725936,0.93533903,0.9597148,0.90641594,0.8149392,0.09090909,0.38381657,1594357200
2020-07-10 05:30:00+00:00,0.37402695,0.930804,0.95911086,0.9031872,0.8120678,0.09090909,0.38247675,1594359000
2020-07-10 06:00:00+00:00,0.4095966,0.9310504,0.9578908,0.90404993,0.8120678,0.045454547,0.36294276,1594360800
2020-07-10 06:30:00+00:00,0.6211932,0.9318145,0.95742255,0.9063913,0.8152967,0.09090909,0.38205993,1594362600
2020-07-10 07:00:00+00:00,0.5892654,0.9300522,0.9585809,0.9017331,0.8110821,0.13636364,0.40974578,1594364400
2020-07-10 07:30:00+00:00,0.56219375,0.93754494,0.9627709,0.91060597,0.81806946,0.20749162,0.43160298,1594366200
2020-07-10 08:00:00+00:00,0.5613439,0.93317,0.961933,0.9067856,0.8141628,0.2674825,0.4548263,1594368000
2020-07-10 08:30:00+00:00,0.546412,0.9297441,0.9566339,0.9028791,0.810244,0.27272728,0.4770399,1594369800
2020-07-10 09:00:00+00:00,0.5181263,0.93122303,0.95792794,0.90226305,0.80975115,0.30861247,0.49234086,1594371600
2020-07-10 09:30:00+00:00,0.52103984,0.9285735,0.95626426,0.901499,0.8093444,0.33612442,0.49718142,1594373400
2020-07-10 10:00:00+00:00,0.51448435,0.92931294,0.95725,0.90153587,0.81072456,0.36363637,0.5020221,1594375200
2020-07-10 10:30:00+00:00,0.49578905,0.9266634,0.9554508,0.90217674,0.80866665,0.4090909,0.5244962,1594377000
2020-07-10 11:00:00+00:00,0.5116922,0.93763125,0.96323913,0.9108155,0.81650424,0.4090909,0.53864133,1594378800
2020-07-10 11:30:00+00:00,0.4995524,0.9338972,0.9605281,0.9066378,0.8132017,0.45454547,0.5527864,1594380500
2020-07-10 12:00:00+00:00,0.48097852,0.93007684,0.9576567,0.90411144,0.80965257,0.5,0.5860885,1594382300
2020-07-10 12:30:00+00:00,0.4876554,0.934846,0.9647919,0.9086342,0.8140273,0.5,0.5901273,1594384300
2020-07-10 13:00:00+00:00,0.48194972,0.9319748,0.9604295,0.9099282,0.81465584,0.5,0.59416616,1594386000
2020-07-10 13:30:00+00:00,0.46094787,0.92800665,0.9564613,0.90520823,0.81214184,0.54545456,0.6119251,1594387800
2020-07-10 14:00:00+00:00,0.46216184,0.9327264,0.9638431,0.90545464,0.8116119,0.54545456,0.61026764,1594389600
2020-07-10 14:30:00+00:00,0.4719951,0.93243074,0.9592464,0.90454274,0.81141484,0.49197865,0.57166857,1594391400
2020-07-10 15:00:00+00:00,0.46896014,0.93403274,0.961859,0.90768534,0.8164796,0.42568544,0.54771954,1594393200
2020-07-10 15:30:00+00:00,0.44504476,0.930533,0.95914793,0.90541774,0.8099482,0.36363637,0.5244962,1594395000
2020-07-10 16:00:00+00:00,0.45135745,0.9309395,0.9585809,0.9037787,0.80902404,0.36363637,0.51288456,1594396800
2020-07-10 16:30:00+00:00,0.45912692,0.9311121,0.95877814,0.9045799,0.8097018,0.36363637,0.5012729,1594398600
2020-07-10 17:00:00+00:00,0.43861067,0.92721796,0.9546375,0.9010182,0.8075576,0.36363637,0.5012729,1594400400
2020-07-10 17:30:00+00:00,0.43933904,0.92743975,0.9536762,0.90063626,0.8057213,0.3181818,0.5012729,1594402200
2020-07-10 18:00:00+00:00,0.44832247,0.92910343,0.9599118,0.9038773,0.80987436,0.3282828,0.5012729,1594404000
2020-07-10 18:30:00+00:00,0.43290493,0.93195003,0.95702815,0.90637904,0.81216645,0.36363637,0.5244962,1594405800
2020-07-10 19:00:00+00:00,0.44116,0.93457496,0.9615755,0.90833837,0.813214,0.36363637,0.5244962,1594407600
2020-07-10 19:30:00+00:00,0.44188842,0.9307423,0.9618221,0.90716773,0.8116119,0.36363637,0.51288456,1594409300
2020-07-10 20:00:00+00:00,0.42634946,0.9346242,0.96320224,0.9094228,0.8146682,0.36363637,0.5012729,1594411300
2020-07-10 20:30:00+00:00,0.4240429,0.9318391,0.95932037,0.90596,0.8103426,0.3181818,0.48694363,1594413000
2020-07-10 21:00:00+00:00,0.44358796,0.93835825,0.96667737,0.91128373,0.816036,0.27272728,0.4548263,1594414800
2020-07-10 21:30:00+00:00,0.4314482,0.9342914,0.96449625,0.9103347,0.8146682,0.22727273,0.44321463,1594416600
2020-07-10 22:00:00+00:00,0.41493806,0.93802553,0.9637199,0.9102115,0.815309,0.22727273,0.43160298,1594418400
2020-07-10 22:30:00+00:00,0.42634946,0.9389745,0.9656423,0.91067994,0.81480366,0.18181819,0.4282854,1594420200
2020-07-10 23:00:00+00:00,0.42719924,0.9377422,0.9673306,0.9114686,0.8143108,0.18181819,0.40837967,1594422000
2020-07-10 23:30:00+00:00,0.406683,0.93341666,0.95939434,0.9071554,0.81159955,0.13636364,0.40837967,1594423800
2020-07-11 00:00:00+00:00,0.41554505,0.9361277,0.9641512,0.91122204,0.81592506,0.13636364,0.38515636,1594425600
2020-07-11 00:30:00+00:00,0.42853463,0.93835825,0.96673906,0.9139825,0.81784767,0.13636364,0.38515636,1594427400
2020-07-11 01:00:00+00:00,0.41578785,0.9349817,0.9639786,0.9119984,0.8174778,0.09090909,0.38515636,1594429200
2020-07-11 01:30:00+00:00,0.40158427,0.9393687,0.9650508,0.91095096,0.8150378,0.09090909,0.38515636,1594431000
2020-07-11 02:00:00+00:00,0.40376946,0.9277725,0.9574472,0.9028914,0.8071631,0.09090909,0.36193305,1594432800
2020-07-11 02:30:00+00:00,0.41639486,0.9326032,0.9598749,0.90656376,0.81129146,0.045454547,0.33870974,1594434600
2020-07-11 03:00:00+00:00,0.40996075,0.9328004,0.96029395,0.90674865,0.8116366,0.045454547,0.33870974,1594436400
2020-07-11 03:30:00+00:00,0.3910227,0.93321943,0.9581373,0.9068227,0.8109341,0.045454547,0.33870974,1594438100
2020-07-11 04:00:00+00:00,0.39466462,0.9341436,0.9638677,0.90889287,0.81222814,0.045454547,0.33870974,1594440000
2020-07-11 04:30:00+00:00,0.40401223,0.9312353,0.95593154,0.90429634,0.8092089,0.045454547,0.33870974,1594441900
2020-07-11 05:00:00+00:00,0.40376946,0.9356472,0.96630776,0.91064286,0.81259775,0.045454547,0.34627083,1594443600
2020-07-11 05:30:00+00:00,0.3910227,0.93128455,0.9599489,0.90581214,0.81047815,0.09090909,0.36193305,1594445400
2020-07-11 06:00:00+00:00,0.40583324,0.9329236,0.9611812,0.90510964,0.80844486,0.13636364,0.38515636,1594447200
2020-07-11 06:30:00+00:00,0.417973,0.931679,0.9605158,0.9060955,0.8110696,0.18181819,0.40837967,1594449000
2020-07-11 07:00:00+00:00,0.4111747,0.93917155,0.9671458,0.915412,0.8191415,0.22727273,0.44205344,1594450800
2020-07-11 07:30:00+00:00,0.38653094,0.9306068,0.9588521,0.90519595,0.8087405,0.27272728,0.4548263,1594452600
2020-07-11 08:00:00+00:00,0.39854935,0.9339835,0.96025705,0.9069951,0.8113654,0.27272728,0.46643794,1594454400
2020-07-11 08:30:00+00:00,0.41166034,0.9327758,0.9616126,0.9089915,0.81031805,0.3181818,0.4780496,1594456200
2020-07-11 09:00:00+00:00,0.4003703,0.93249226,0.9608116,0.9075127,0.8089377,0.36046514,0.5060777,1594458000
2020-07-11 09:30:00+00:00,0.3838602,0.93116134,0.957398,0.9040868,0.80715084,0.4090909,0.5244962,1594459800
2020-07-11 10:00:00+00:00,0.39915636,0.93127227,0.96208084,0.9082151,0.8084941,0.4090909,0.5244962,1594461600
2020-07-11 10:30:00+00:00,0.40510482,0.9326278,0.9611319,0.9080673,0.80972636,0.45454547,0.54771954,1594463400
2020-07-11 11:00:00+00:00,0.39442185,0.93839514,0.96867377,0.9132801,0.81507486,0.45588234,0.5696527,1594465200
2020-07-11 11:30:00+00:00,0.3787615,0.9393441,0.96427447,0.9109756,0.8129428,0.5,0.5709428,1594467000
2020-07-11 12:00:00+00:00,0.39757818,0.93960285,0.9689204,0.9132432,0.81428605,0.5,0.5709428,1594468900
2020-07-11 12:30:00+00:00,0.39381483,0.93758184,0.9682918,0.9139702,0.8150501,0.53321683,0.59549314,1594470700
2020-07-11 13:00:00+00:00,0.37366277,0.9336508,0.9633008,0.9086529,0.80935675,0.59090906,0.62771094,1594472400
2020-07-11 13:30:00+00:00,0.3732986,0.93658364,0.96582717,0.9114686,0.8118214,0.6136364,0.6406127,1594474200
2020-07-11 14:00:00+00:00,0.38665235,0.9334413,0.9615263,0.90864646,0.80854344,0.6363636,0.6406127,1594476000
2020-07-11 14:30:00+00:00,0.38434577,0.93775445,0.9662091,0.91192454,0.81368226,0.65909094,0.66383606,1594477800
2020-07-11 15:00:00+00:00,0.3658933,0.9405149,0.96765095,0.9118506,0.8124868,0.6818182,0.66383606,1594479600
2020-07-11 15:30:00+00:00,0.36370814,0.9360785,0.96301734,0.90904087,0.80923355,0.6363636,0.65183735,1594481400
2020-07-11 16:00:00+00:00,0.38058245,0.93333036,0.9613414,0.90679806,0.808223,0.59090906,0.61738944,1594483200
2020-07-11 16:30:00+00:00,0.36710727,0.93006456,0.9574472,0.90462905,0.8071385,0.59090906,0.61738944,1594485000
2020-07-11 17:00:00+00:00,0.37475538,0.9406381,0.9676264,0.91483283,0.8133618,0.5681818,0.61738944,1594486800
2020-07-11 17:30:00+00:00,0.38604537,0.9364728,0.964299,0.90944743,0.81035495,0.54545456,0.61738944,1594488600
2020-07-11 18:00:00+00:00,0.36989945,0.9309026,0.9579402,0.9055163,0.80461216,0.59090906,0.6345919,1594490400
2020-07-11 18:30:00+00:00,0.35678846,0.9338232,0.9605158,0.9104704,0.809973,0.59090906,0.6406127,1594492200
2020-07-11 19:00:00+00:00,0.3673501,0.93406963,0.9650014,0.91088927,0.8113408,0.54734844,0.6040484,1594494000
2020-07-11 19:30:00+00:00,0.37706193,0.93956596,0.9669855,0.9113206,0.8110944,0.5,0.5874956,1594495700
2020-07-11 20:00:00+00:00,0.3555745,0.9337369,0.9609471,0.9096693,0.807878,0.46527776,0.5709428,1594497500
2020-07-11 20:30:00+00:00,0.34780502,0.9350803,0.96327627,0.9112345,0.8092089,0.43055552,0.55642825,1594499500
2020-07-11 21:00:00+00:00,0.35848805,0.9349446,0.9639417,0.91251606,0.81247455,0.36363637,0.51427794,1594501200
2020-07-11 21:30:00+00:00,0.36977807,0.9390854,0.96740454,0.913391,0.8109587,0.3181818,0.4780496,1594503000
2020-07-11 22:00:00+00:00,0.35326794,0.93996036,0.96619684,0.91242975,0.81172276,0.27272728,0.46669596,1594504800
2020-07-11 22:30:00+00:00,0.35933784,0.935721,0.96335006,0.9077592,0.8088514,0.22727273,0.43160298,1594506600
2020-07-11 23:00:00+00:00,0.36807847,0.9338109,0.9639046,0.9091147,0.8094677,0.18181819,0.4199913,1594508400
2020-07-11 23:30:00+00:00,0.35096136,0.93317,0.9629064,0.9103224,0.808679,0.18181819,0.40837967,1594510200
2020-07-12 00:00:00+00:00,0.34404168,0.9389128,0.9659258,0.9119738,0.81147635,0.13636364,0.40837967,1594512000
2020-07-12 00:30:00+00:00,0.3488976,0.9354746,0.96316534,0.9113329,0.80914724,0.13636364,0.38515636,1594513800
2020-07-12 01:00:00+00:00,0.35909504,0.9361277,0.96358436,0.91282415,0.81178445,0.09090909,0.36483598,1594515600
2020-07-12 01:30:00+00:00,0.35181114,0.93220896,0.96231496,0.9107538,0.80965257,0.09090909,0.36193305,1594517400
2020-07-12 02:00:00+00:00,0.33602944,0.93424225,0.9619453,0.9114438,0.8097018,0.045454547,0.36193305,1594519200
2020-07-12 02:30:00+00:00,0.34477007,0.93453807,0.9627463,0.91116047,0.8090363,0.045454547,0.33870974,1594521000
2020-07-12 03:00:00+00:00,0.35338932,0.9310504,0.96023226,0.9069582,0.8045999,0,0.31631583,1594522800
2020-07-12 03:30:00+00:00,0.36249417,0.93557316,0.96123046,0.91003907,0.8098004,0,0.31548643,1594524500
2020-07-12 04:00:00+00:00,0.34379888,0.93702734,0.9626723,0.91145635,0.8100468,0,0.31548643,1594526500
2020-07-12 04:30:00+00:00,0.3445273,0.93236905,0.9630544,0.9102363,0.8069907,0,0.31548643,1594528300
2020-07-12 05:00:00+00:00,0.34574124,0.9313832,0.96010906,0.9053931,0.8039221,0,0.31548643,1594530000
2020-07-12 05:30:00+00:00,0.60855556,0.9411187,0.96724445,0.9043086,0.7859792,0,0.3361991,1594531800
2020-07-12 06:00:00+00:00,0.6006769,0.9411556,0.9699678,0.9048509,0.7852891,0.045454547,0.36338452,1594533600
2020-07-12 06:30:00+00:00,0.57858247,0.94355875,0.9687601,0.90677327,0.78814816,0.11038962,0.3942934,1594535400
2020-07-12 07:00:00+00:00,0.57093436,0.94159925,0.9713481,0.9059969,0.7873595,0.20743804,0.4407264,1594537200
2020-07-12 07:30:00+00:00,0.5547885,0.93750787,0.9678482,0.90404993,0.7863613,0.2833656,0.47994536,1594539000
2020-07-12 08:00:00+00:00,0.5342722,0.9430042,0.9690682,0.90901625,0.78883827,0.3545454,0.5244962,1594540800
2020-07-12 08:30:00+00:00,0.5371858,0.94172245,0.9678851,0.9049741,0.7851905,0.4090909,0.54771954,1594542600
2020-07-12 09:00:00+00:00,0.5286879,0.93726146,0.96383077,0.90248483,0.7842663,0.45454547,0.56895226,1594544400
2020-07-12 09:30:00+00:00,0.5045297,0.9381364,0.9658641,0.9038281,0.7830463,0.5384615,0.60323775,1594546200
2020-07-12 10:00:00+00:00,0.5070791,0.9409092,0.96401554,0.90454274,0.78669405,0.6025974,0.6406127,1594548000
2020-07-12 10:30:00+00:00,0.51594114,0.94307816,0.9681192,0.90732783,0.7882345,0.6418733,0.6590313,1594549800
2020-07-12 11:00:00+00:00,0.50198036,0.94495136,0.9735909,0.909349,0.78971326,0.7022264,0.6863556,1594551600
2020-07-12 11:30:00+00:00,0.48219252,0.9459125,0.9731596,0.9083631,0.7887766,0.72727275,0.7102827,1594553300
2020-07-12 12:00:00+00:00,0.4891122,0.93754494,0.9663817,0.9049618,0.784106,0.77272725,0.7102827,1594555100
2020-07-12 12:30:00+00:00,0.48425627,0.94135284,0.970091,0.9056642,0.7849318,0.79020983,0.725523,1594557000
2020-07-12 13:00:00+00:00,0.46956712,0.93817335,0.9647181,0.9022507,0.78130865,0.8857809,0.7769235,1594558800
2020-07-12 13:30:00+00:00,0.4603409,0.9420552,0.9681317,0.90679806,0.7846853,0.95454544,0.82031685,1594560600
2020-07-12 14:00:00+00:00,0.45791292,0.9374955,0.9641389,0.90317494,0.78064317,0.97727275,0.82639927,1594562400
2020-07-12 14:30:00+00:00,0.46908152,0.9388265,0.96416354,0.905159,0.7830832,1,0.82639927,1594564200
2020-07-12 15:00:00+00:00,0.4603409,0.9403669,0.9659135,0.9043949,0.7830463,1,0.82639927,1594566000
2020-07-12 15:30:00+00:00,0.44722992,0.9369904,0.9673553,0.90453047,0.7840937,0.95454544,0.82639927,1594567800
2020-07-12 16:00:00+00:00,0.43836787,0.94465554,0.9731842,0.90825224,0.78833294,0.95454544,0.82639927,1594569600
2020-07-12 16:30:00+00:00,0.4296272,0.9382473,0.9658887,0.9033474,0.78260267,0.939394,0.82639927,1594571400
2020-07-12 17:00:00+00:00,0.45050764,0.9380378,0.96427447,0.9027928,0.78122234,0.9242424,0.8031759,1594573200
2020-07-12 17:30:00+00:00,0.4468657,0.93923324,0.9658149,0.9037787,0.7830709,0.90909094,0.8031759,1594575000
2020-07-12 18:00:00+00:00,0.431691,0.9399479,0.9654574,0.90404993,0.78315717,0.90909094,0.8031759,1594576800
2020-07-12 18:30:00+00:00,0.42732066,0.9402068,0.968415,0.9075127,0.7861764,0.90909094,0.8031759,1594578600
2020-07-12 19:00:00+00:00,0.41056776,0.9369533,0.9648536,0.90172076,0.78074175,0.8636364,0.77995265,1594580400
2020-07-12 19:30:00+00:00,0.4309626,0.9411927,0.96879715,0.90958315,0.788222,0.8181818,0.745518,1594582100
2020-07-12 20:00:00+00:00,0.4236787,0.9384692,0.9664556,0.90462905,0.78164136,0.77272725,0.73350596,1594584000
2020-07-12 20:30:00+00:00,0.41663763,0.94129133,0.96929,0.9080181,0.785782,0.72727275,0.7102827,1594585900
2020-07-12 21:00:00+00:00,0.41590926,0.9472928,0.9761911,0.91454935,0.7919437,0.6618929,0.67625785,1594587600
2020-07-12 21:30:00+00:00,0.4253783,0.93975085,0.9678728,0.90517133,0.78367466,0.59090906,0.6406127,1594589400
2020-07-12 22:00:00+00:00,0.4061974,0.93650967,0.96495223,0.9018932,0.7787577,0.59090906,0.6290011,1594591200
2020-07-12 22:30:00+00:00,0.41105333,0.9470216,0.9739852,0.91045815,0.7880988,0.54545456,0.61738944,1594593000
2020-07-12 23:00:00+00:00,0.42295033,0.943226,0.9709783,0.9099651,0.78848094,0.5,0.59416616,1594594800
2020-07-12 23:30:00+00:00,0.41178173,0.9461589,0.97250646,0.9093242,0.78700197,0.5,0.5905997,1594596600
2020-07-13 00:00:00+00:00,0.3950288,0.94313973,0.9707688,0.90958315,0.78675556,0.47380587,0.5870333,1594598400
2020-07-13 00:30:00+00:00,0.40741137,0.94081056,0.9695365,0.9081165,0.7856588,0.46346152,0.5709849,1594600200
2020-07-13 01:00:00+00:00,0.40243408,0.936744,0.96432364,0.9048878,0.7823314,0.43162555,0.55760914,1594602000
2020-07-13 01:30:00+00:00,0.38993007,0.944828,0.9720011,0.90980494,0.7864105,0.40204257,0.5535253,1594603800
2020-07-13 02:00:00+00:00,0.3964856,0.9448774,0.97290087,0.910076,0.78600377,0.3965311,0.54031366,1594605600
2020-07-13 02:30:00+00:00,0.40194848,0.9403669,0.96746624,0.9047892,0.78173995,0.3811344,0.5309562,1594607400
2020-07-13 03:00:00+00:00,0.3838602,0.9369041,0.96539587,0.9055533,0.7814812,0.35227272,0.53018475,1594609200
2020-07-13 03:30:00+00:00,0.38677374,0.93424225,0.96259844,0.9006732,0.7797805,0.35210437,0.51894283,1594611000
2020-07-13 04:00:00+00:00,0.399644,0.9355349,0.9637388,0.9021511,0.7804837,0.33813277,0.5087137,1594612700
2020-07-13 04:30:00+00:00,0.3836174,0.9404286,0.9703251,0.90646535,0.7840199,0.3296807,0.51235676,1594614700
2020-07-13 05:00:00+00:00,0.37357685,0.94688606,0.9435123,0.9109387,0.7874456,0.33126718,0.51376516,1594616400
2020-07-13 05:30:00+00:00,1,0.9744536,0.27706966,0.93630034,0.8113039,0.332012,0.5125369,1594618200
2020-07-13 06:00:00+00:00,0.8507566,0.93639874,0.96550673,0.9075744,0.7859546,0.33014357,0.5161661,1594620000
2020-07-13 06:30:00+00:00,0.7882367,0.93415594,0.9635473,0.902189,0.7812963,0.3409729,0.5186904,1594621800
2020-07-13 07:00:00+00:00,0.77160513,0.9337246,0.9637814,0.9033474,0.78157985,0.34333506,0.5156891,1594623600
2020-07-13 07:30:00+00:00,0.73324347,0.9318639,0.9617235,0.9020041,0.78164136,0.34123194,0.51731443,1594625400
2020-07-13 08:00:00+00:00,0.7089638,0.93533903,0.96320224,0.90559036,0.78427863,0.3463662,0.52586234,1594627200
